Date,ID,Tweet,Username,Location,Favorites,Retweets,Followers
2022-01-04 08:00:05+00:00,1478275026155565057,"@ChuckLiddell @dogecoin @safemoon @Shibtoken You definitely need to get involved with @safemoon

@ChuckLiddell and @darcydonavan on the front cover of Elite Fighter Magazine https://t.co/1bvrVvLoVb",darcydonavan,"Los Angeles, CA",618,134,230548
2022-01-04 07:10:57+00:00,1478262658730270721,"@ChuckLiddell @dogecoin @safemoon @Shibtoken #SAFEMOON has the most dedicated and welcoming community in crypto for everyone. That said, there is a reason why the #SAFEMOONARMY won the Crypto Community of the Year 2021 - Award by AIBC 💪

2022 will be an amazing year for all #cryptocurrencies, especially for #SAFEMOON 😊👍",GandalfEducator,The Moon,660,148,22967
2022-01-04 06:19:14+00:00,1478249645809696774,"@ChuckLiddell @dogecoin @safemoon @Shibtoken When a token is fearless, and fud isn’t a factor, it’s impossible to break SafeMoon’s spirit.",TheFudHound,,4817,1032,71859
2022-01-04 05:16:16+00:00,1478233797288071168,Im curious who will win this. Which #cryptocommunity is the strongest! between these 3. @dogecoin @safemoon @Shibtoken #dogecoin #shiba #SAFEMOON,ChuckLiddell,Los Angeles,8587,4777,815153
2022-01-04 04:22:14+00:00,1478220201300836352,"Shiba Inu Price Prediction: Is a surge possible amidst a lengthy bearish trail?

https://t.co/LDiEZ8Z2Ri",WatcherGuru,"Texas, USA",1072,229,1277717
2022-01-04 02:21:23+00:00,1478189789799063556,There’s nothing that could stop $Shib from getting to $.01 haters gonna hate &amp; there’s nothing they can do about it. 🔥🔥🔥🔥 #shibainu #SHIB #SHIBARMY https://t.co/bOpDd2Wp9P,ShibaBrew,ShiBerse ,288,112,4450
2022-01-04 00:59:08+00:00,1478169089180897283,"2022 - The year of Shiba Inu, and the mighty #ShibArmy.",shibainuart,🌌,1995,508,336723
2022-01-05 20:10:07+00:00,1478821129665998849,2022 it is going to be the #SHIB YEAR RT AND FOLLOW #SHIBARMY @ShytoshiKusama @Shibtoken @ShibaSwapDEX @shibainuart @QueenE_OCE https://t.co/ShWfNQ8d5B,Shibaunitedus,"Jerusalem, Palestine / USA,CA",266,117,5749
2022-01-05 17:59:59+00:00,1478788384046862338,"$SHIB is going mainstream.
📈🚀🚀 #SHIBARMY #shiba #SHIB #ShibaInu https://t.co/VN5uYHZMvW",Audioguy16,"Lewisburg, WV",515,212,1509
2022-01-05 16:02:36+00:00,1478758843551305730,"#Safemoon Leads @ChuckLiddel 's Twitter Poll Against #ShibaInu And #Dogecoin; #ShibArmy Enraged

#SafemoonV2 #ShibArmyStrong $SHIB #Shib #DogeArmy #CryptoCommunity #ShibCommuntiy #SafemoonCommunity #CryptoNews #CloutNews https://t.co/pCMWsKxe0W",CloutNewsMedia,United States,487,191,15759
2022-01-05 14:44:56+00:00,1478739295225663489,"Former UFC Light-Heavyweight champion @ChuckLiddell has reignited the meme-token rivalry between Shiba Inu, SafeMoon, and Dogecoin.

https://t.co/4JzmCsM7r7",WatcherGuru,"Texas, USA",1385,341,1277717
2022-01-05 14:28:17+00:00,1478735104927318025,"#SafeMoon leads Chuck Liddell's Twitter Poll; remains ahead of Shiba Inu, Dogecoin https://t.co/sgl3LjlhgC",SafemoonWarrior,,1113,332,91378
2022-01-05 12:46:14+00:00,1478709423639957514,"This is the price of #SHIB with the current market cap of BTC. $0.001585
Imagine with all the burns that are happening, and with the launch of Shibarium, ShibaNet, Incubator and Shiba Inu games, this price target isn't that far from reality. #SHIBARMY https://t.co/MHF3q0toUX",Shib_Guy,,981,317,27365
2022-01-05 12:24:44+00:00,1478704014057512965,"#SHIB BEATS #BTC more than you can imagine 😈😈😈

Shiba Inu Was The Most Popular Crypto In 2021 With 43 Million More Views Than Bitcoin - NDTV https://t.co/2ewP0IBs4s",GossipShib,$0.10 Dream $SHIB,755,223,53213
2022-01-05 10:23:38+00:00,1478673537074356226,"@ChuckLiddell @dogecoin @safemoon @Shibtoken Summoning #SAFEMOON Army 
🕯 VOTE",SafemoonWarrior,,488,110,91378
2022-01-05 08:24:28+00:00,1478643547767291907,Shiba Inu (SHIB) Becomes the Most Viewed Cryptocurrency in 2021  #SHIB https://t.co/Xojyn8PCEa,GossipShib,$0.10 Dream $SHIB,524,168,53213
2022-01-05 06:44:27+00:00,1478618380470996993,Shiba Inu on track for 100% bullish breakout #SHIB 🚀🚀🚀 https://t.co/hU4yBJoj3C,DuncanGray,London ~ Zürich ~ Prague ,1200,359,79556
2022-01-05 01:10:16+00:00,1478534276484243461,"Is it time to be bullish on Shiba Inu again?
https://t.co/9fBvMZb2Ks",NastyShib,Earth - Milky Way,415,126,29556
2022-01-06 23:32:18+00:00,1479234399556317185,"AMC Theatres is on track to accept #dogecoin (#DOGE) and #shibainu (#SHIB) as promised, the CEO has confirmed. #cryptocurrency #crypto https://t.co/tXB93Fu3F3",BTCTN,World Wide,1927,572,2651668
2022-01-06 19:19:22+00:00,1479170745808953355,"Shiba Inu to Reduce ‘Gas Fees’ for users after launching its own blockchain. 

https://t.co/W5y9asZqyC",WatcherGuru,"Texas, USA",3893,1160,1277717
2022-01-06 17:18:08+00:00,1479140236202414084,"#ShibArmyStrong: Crypto Markets In Panic But Investors Rush To Buy The Meme Coins Dip; Safemoon And Shiba Inu $SHIB

Source:
https://t.co/ntWrfKyYFP",shibainuart,🌌,1307,429,336723
2022-01-06 16:47:14+00:00,1479132463418859522,"🎉MEGA #NFTGiveaway 🎉
🎁3x Bored Shiba Inu #NFT🎁
🎁10x WhiteList spots🎁

📢A collection of 7,777 unique Bored Shiba Inu #NFTs🐶 

To Join 👇
1⃣ RT &amp;❤️
2⃣ Follow me &amp; @BoredShiba👍
3⃣ Tags friends😍

DC: https://t.co/nKdYu5hcZ7

⏳24hrs⌛️

#NFTCommunity #nftart #nftcollector https://t.co/ClzCPUJcOi",NFTEngineer,"New York, USA",245,231,45929
2022-01-06 16:41:03+00:00,1479130904681664515,"I have been repeatedly asked when AMC expects to routinely accept Dogecoin and Shiba Inu for any and all payments made via the AMC web site and mobile app. I am being told that we are still well on track for the promised Q1 implementation, with exact timing most likely in March. https://t.co/QSBvLAMHKx",CEOAdam,"Kansas City, USA",11489,3157,266939
2022-01-06 13:59:01+00:00,1479090127762829314,"The problem isn’t Bitcoin.

The problem isn’t Dogecoin.

The problem isn’t Ethereum.

The problem isn’t Shiba Inu.

The problem isn't Solana.

The problem is overconfidence.

Overconfidence leads to leverage.

Leverage leads to crashes.

Few understand this. #Bitcoin",leadlagreport,Click link for two weeks free,518,86,681159
2022-01-06 13:41:12+00:00,1479085644286775296,"BREAKING: Regulated crypto platform Uphold to list Shiba Inu (SHIB) by mid-January.
https://t.co/66Vh41WuPu",ShibReports,,1142,357,314602
2022-01-06 11:32:28+00:00,1479053248442998784,"Dear Community,

SHIBA Trading is on Live for USDT pair🥳🥳

Register Now and Start Trading!!

SHIB/USDT  👉 https://t.co/NdTsdjJN3y

#shiba #ShibaArmy #SHIB #shibainu #SHIBARMY #cryptocurrency https://t.co/VtTm67KsYS",koinbazar,India,1912,728,11755
2022-01-06 09:51:26+00:00,1479027822287114247,"CONGRATULATION @Shibtoken 
       🔔 2 500 000 followers 🔔

#SHIBARMY https://t.co/g0lP6yCTo1",GossipShib,$0.10 Dream $SHIB,807,287,53213
2022-01-06 08:36:02+00:00,1479008847515762689,"Cryptocurrency Shiba Inu plans to reduce ‘gas fees’, aims to launch its own blockchain  #SHIBARMY https://t.co/ITDqGlc8OD",GossipShib,$0.10 Dream $SHIB,532,165,53213
2022-01-06 08:17:18+00:00,1479004134346874882,"Drop Your BSC - ETH - NFT Gem's. Which Gem's can Give 100x 🚀🔥

#BSC #BSCGem #bscgems #Ethereum #ETH #ethgem #crypto #BNB #ERC20 #Erc20gem #100xgem #100xCoin #1000xgem #doge #dogecoin #SHIB #shiba #SHIBARMY #KISHU #shibainu #KishimotoInu #SolSeaNFT #Solana #nftart #NFT #NFTGame https://t.co/VMJeGyzjfn",ShitCoinBscGem,,902,498,258498
2022-01-06 01:06:42+00:00,1478895770262724614,"🥇Gold Standard DAO

🚀 #PRESALE Jan 9th

🔥 #Whitelist is still open

1st OHM Fork backed by real Gold

Last chance to get in at a cheap price!

@goldstandardDAO

https://t.co/smorL3JguZ

#DAO #Defi #OHM #CryptoNews #Kishu #Floki #Staking #Saitama #Shiba #shibainu #gyro #DAOs https://t.co/QK1J9Whtb0",cryptobri_,Blockchain,1216,1080,103460
2022-01-07 18:43:12+00:00,1479524034807173121,"🐶 Working on amazing things,  #ShibArmy! Woof! https://t.co/jXsWTDAZth",Shibtoken,,21911,4820,3435221
2022-01-07 18:23:51+00:00,1479519165429915649,"AMC on track to accept Dogecoin, Shiba Inu $SHIB crypto payments in 2022

Source:
https://t.co/jfTo1vkwIG",shibainuart,🌌,1990,555,336723
2022-01-07 15:14:30+00:00,1479471510855327753,"Shiba Inu devs’ “epic” meeting with PlaySide has left many excited! 👀 

https://t.co/gQ7B1vYeIs",WatcherGuru,"Texas, USA",1493,402,1277717
2022-01-07 14:24:12+00:00,1479458854366846981,120 trillion #Shiba dollars will be burned at 12 pm UTC +8. This manual burn is expected to stabilize the price of #Shiba dollars after reducing the total supply by 12%. #ShibaArmy #shibainu #Shibnobi,DenevaAni,"Madrid, Comunidad de Madrid",839,245,5197
2022-01-07 08:32:20+00:00,1479370305135169537,"AMC Theatres expects to accept #dogecoin and #shibainu #cryptocurrencies ""for any and all payments made via the AMC website and mobile app” this quarter. #crypto https://t.co/tXB93Fu3F3",BTCTN,World Wide,1640,464,2651668
2022-01-07 08:00:45+00:00,1479362357713268737,Todays meeting with @ShytoshiKusama and @william_volk 🎉 #SHIBARMY @Shibtoken https://t.co/KK2RMbosoJ,PlaysideStudios,,4496,1567,44990
2022-01-07 04:38:45+00:00,1479311520207048704,Vegas Auto Gallery takes #shiba #SHIBARMY #shibainu https://t.co/i4XWE9Hb6V,SumoSteaks,North Philly's Own,1041,366,615
2022-01-07 01:04:21+00:00,1479257564088913920,FYI....Robinhood will list #SHIBAINU 😉💯✅👍,NastyShib,Earth - Milky Way,375,93,29556
2022-01-08 23:33:35+00:00,1479959499293212680,"$SHIB has done wonders. Without having to pay for advertising, listings or influencers. It’s strength comes from its #SHIBARMY of volunteers. From retail. From passion. We are #SHIBARMYSTRONG. We are not the same.@ShytoshiKusama @shibainuart @Shibtoken",RodniCypher,The Internet,970,278,12733
2022-01-08 20:01:19+00:00,1479906079597371395,"🎁#NFTGiveaway🎁

• Bored Shiba Inu #NFTs Worth 0.03 ETH

Rules
1️⃣  Follow @BoredShiba&amp; @KriptoCapCom
2️⃣❤️&amp; RT
3️⃣  Tag 2 #NFT Frenz

A collection of 7,777 unique Bored Shiba Inu NFT's. More $100,000 GIVEAWAY Money bag👇

⭐️Join our discord https://t.co/g6oAA2Jn6i

#NFTGiveaways https://t.co/U7gc08AHPf",mbeNFT,"London, England",255,239,54914
2022-01-08 19:54:27+00:00,1479904351611244548,"Let it not be a surprise to you when @BabyDogeCoin will do ×1000000, I know many people will not believe it but #BabyDogeCoin is next @Shibtoken  
Just Hodl 💎 2022 is #BabyDoge season 🔥🥰

#BTC #BSC #BNB #NFTs #ETH https://t.co/F3ZknCiCDo",Jamez_Sarah,,1389,437,4090
2022-01-08 17:45:15+00:00,1479871836380934148,"Wouldnt have been possible without @VitalikButerin’s donation in $SHIB

Shoutout to @Shibtoken community too for their support for the cause of covid relief in India https://t.co/VJgjTI7x1E",sandeepnailwal,Metaverse,1164,277,190852
2022-01-08 16:04:09+00:00,1479846394433318920,"Shiba Inu $SHIB to See Investment from Former UFC Light-Heavyweight Champion @ChuckLiddell.

Source: 
https://t.co/U39E9EhNtF",shibainuart,🌌,1035,331,336723
2022-01-08 16:01:57+00:00,1479845842966220804,"Shiba Inu $SHIB Finding Support, Jump in Price Incoming?

Source:
https://t.co/lQiiyYY3aU",shibainuart,🌌,1058,316,336723
2022-01-08 15:59:27+00:00,1479845211257950210,"Ethereum, Bitcoin, Shiba Inu $SHIB, Dogecoin, Polygon - Fastest Growing Cryptocurrencies Of 2022?

Source:
https://t.co/sshs6XgGIA",shibainuart,🌌,720,223,336723
2022-01-08 06:21:49+00:00,1479699845757956099,Congratulations to @biggerent for its first 1 Billion $Shib Coin burn 🔥🔥 this is an amazing community I’m proud to be part of &amp; soon will be onboard burning 🔥🔥 #SHIB #shiba #shibainu #ShibaArmy https://t.co/l6RLjUYlIv,ShibaBrew,ShiBerse ,414,150,4450
2022-01-09 19:11:52+00:00,1480256023067725828,"Check New Gem 💎 @ShiraCoin because is give you 10% Reflections in $SHIB just for HOLDING #ShiraCoin 🚀🚀🚀

Buy: https://t.co/0N6wWVoPzR

TG: https://t.co/VopfVqYrpq
More info: https://t.co/Q7GiVsfOIY

#SHIBA #SHIB #SHIBAINU #SHIBARMY
 https://t.co/D4HHXHq2Jz",King100xGems,,443,390,163483
2022-01-09 17:37:26+00:00,1480232259718426636,"$Shib is a Sleeping Giant, Once he Awakes he Will Take the #Crypto World by Storm #SHIBARMY #shibainu #shiba #SHIB https://t.co/RPbwkMU1YF",ShibaBrew,ShiBerse ,761,257,4450
2022-01-09 16:28:53+00:00,1480215008512561166,"From the Devs: @wenfloat shares some words with the community on the Official @Shibtoken Discord. 

$SHIB $LEASH $BONE https://t.co/26rd4PgIpd",shibainuart,🌌,1447,528,336723
2022-01-09 15:17:21+00:00,1480197004697518085,"% below 2021 high...
Ethereum $ETH: -38%
Binance $BNB: -39%
Terra $LUNA: -41%
Bitcoin $BTC: -42%
Avalanche $AVAX: -47%
Solana $SOL: -50%
Chainlink $LINK: -50%
Crypto. com $CRO: -56%
Polkadot $DOT: -59%
Cardano $ADA: -64%
XRP $XRP: -64%
Shiba Inu $SHIB: -65%
Dogecoin $DOGE: -81%",charliebilello,Join free newsletter here...,5717,1334,453009
2022-01-09 14:37:47+00:00,1480187048715825158,"Shiba Inu Price Prediction: When Should Buy Orders Be Placed? 🤔

https://t.co/rjQoQtktEF",WatcherGuru,"Texas, USA",1170,240,1277717
2022-01-09 14:26:51+00:00,1480184297336225794,"3.5 Billion $SHIB burned in the last 2 months with the majority in the last few days thanks to @iamstevencooper with the 1B burn into Dead Wallet 1. Remember, deflation is a great thing in any asset.

#shibarmy #shibainu https://t.co/KzpfLPYRvC",sweetlifemoney,,750,202,2870
2022-01-09 13:31:06+00:00,1480170268442120194,"Ok, if you’re not following @PlaysideStudios, you need to. I mean, working with @ShytoshiKusama &amp; @william_volk on the @Shibtoken game,probably nothing.

I totally went fan boy on them this morning. Not sorry.

$SHIB
#SHIBARMY
#SHIBARMYSTRONG
#SHIBOSHIS

@shibainuart @QueenE_OCE",RodniCypher,The Internet,447,138,12733
2022-01-09 01:23:22+00:00,1479987126137675783,"Does Uphold’s listing improve Shiba Inu’s bullish case? 🧐

https://t.co/nZlNOCTUNF",WatcherGuru,"Texas, USA",1013,204,1277717
2022-01-10 23:15:48+00:00,1480679797542072321,"#ShibainuCoin At The Forefront Of The Next Moon Leap — 3 Groundbreaking Feats Expected Of $SHIB In 2022 

❤️Like and RT♻️ for the next moon trip!

Hold tight and never let go! ✊

$TREES $BONE $LEASH #SAFETREES #SHIB @Trees_token @Shibtoken 
https://t.co/ya9UGmoqLx",ShibainuCoin,Not a Financial Advisor,1096,371,787414
2022-01-10 21:52:15+00:00,1480658775052673025,CEO of AMC Theatres confirmed that Dogecoin and Shiba Inu will be accepted as payment by March 2022,ShibReports,,1820,396,314602
