Date,ID,Tweet,Username,Location,Favorites,Retweets,Followers
2022-01-04 06:21:06+00:00,1478250115227959296,"🛬Arrived back in #Afghanistan just as heavy snow blankets the @OCHAAfg office in #Kabul.

❄️This is going to be a long, hard winter for millions of people already facing an avalanche of hunger and destitution.

🚛Humanitarians are delivering vital supplies for over 17M people. https://t.co/Xja6bcCcfC",pierre_peron,"Bangkok, Thailand",1033,148,32561
2022-01-04 01:50:17+00:00,1478181961697046528,"The whole #LuckyFairy community is getting ready for that launch in less than 4 days.

$FAE is coming to #AVAX and will take the blockchain by storm.

Upcoming surprises. Hint: #Esports &amp; #NFT 

#cryptocurrency #Avalanche #NFTGiveaway https://t.co/uGbPQ95mpO",LuckyFairyToken,Avalanche Blockchain,211,522,1954
2022-01-04 01:20:23+00:00,1478174437992189954,"As part of the December month-end index reconstitution process, @Avalancheavax ( $AVAX ) entered the Bitwise 10 Large Cap Crypto Index.

Methodology here: https://t.co/XfXohsKRPE https://t.co/BWBcvxZA86",BitwiseInvest,"San Francisco, CA",354,102,26276
2022-01-04 00:49:55+00:00,1478166769131003909,"Helmet cam video captures moment a dog is rescued after being swept away by an avalanche and buried in the snow for over 20 minutes.

One of the men involved in the rescue told @ABC News the dog, named Apollo, appeared to be fine other than an injured leg. https://t.co/tdcyUlqAHa https://t.co/BXDk4YrG0O",ABC,New York City / Worldwide,590,111,17644220
2022-01-04 00:00:03+00:00,1478154221857828864,"I like Fantom, most of my investments are on Ethereum, but damn do Avalanche dApps have a great UX.",JackNiewold,"Mexico City, Mexico",1243,99,108991
2022-01-05 23:47:36+00:00,1478875863953428483,"Avalanche Summit will take Barcelona by storm at the Poble Espanyol from March 22 to 27, 2022.

Register to stay up-to-date with the latest–ticket sales, agenda, speakers, and more! https://t.co/OOXpQqvlLl https://t.co/j4sOeeJuGA",avalancheavax,Worldwide,2666,876,729518
2022-01-05 22:32:21+00:00,1478856923583639552,The #Avalanche Spaces with @defialliance is live https://t.co/0XZRqyri4i https://t.co/roetYlLlwp,avalancheavax,Worldwide,345,157,729518
2022-01-05 21:00:01+00:00,1478833687609311232,"🚨 1 #AVAX Giveaway🚨

🧙‍♀️Winter Witches🧙‍♀️

 🪄Deflationary NFT 

 🪞10-20% Reflections

🧹https://t.co/KalY1gZNlF🧙‍♀️

🧹Like + RT
🧙‍♀️Follow @WinterWitchNFT
 🪄  Tag 3 $AVAX Friends
🧙‍♀️Join https://t.co/A5icfP0t5o

#Avalanche #AVAXNFT #DeFi #cryptogiveaway #NFTGiveaway https://t.co/DStfYk8Qmq",AvaxGiveaways,Avalanche,509,799,48664
2022-01-05 18:26:35+00:00,1478795074360287233,"🐧 1⃣ #AVAX 🔺 #GIVEAWAY! 🐧

Sponsor: https://t.co/kZh0xyfiVv 🔗

MINTING SOON! JANUARY 7th! 👌

RULES:
🐧FOLLOW @AvaxPenguinFam✅
🐧TAG AN #AVAXNFT COLLECTOR✅
🐧WATCH THE ATTACHED VIDEO⤵️
🐧LIKE &amp; RT♻️

ENDS in 48 HOURS!🛑
#Avalanche #NFTs #Metaverse https://t.co/bXdfxeD6O1",AvaxGiveaways,Avalanche,295,286,48664
2022-01-05 15:35:21+00:00,1478751983347638279,"ALL HAIL CALE 🥬

@Cmakar8 | @Avalanche https://t.co/fovzallIrI",NHL,32 cities across U.S. & Canada,2825,354,6662785
2022-01-05 13:31:42+00:00,1478720865584009219,"It has been officially confirmed that over 33,000 illegal immigrants arrived by dinghy last year.

It is predicted that this could become an avalanche of some 100,000 or more this year unless something is done about it NOW!!!

Dungeness, Kent, recently.
https://t.co/n0UKQwGRtN",Justice_forum,UK and Worldwide. ,163,123,29873
2022-01-05 13:05:27+00:00,1478714261224394757,"🔥We are excited to announce our support of 
@The_OpenDAO and $SOS! 
🌉$SOS holders can now bridge their tokens across 10 different chains like @ethereum, @avalancheavax, #BSC, and more at https://t.co/35fICZsz3A
Welcome to the Open Bridging Standard!https://t.co/EFQ2INSZ1B",CelerNetwork,,1129,295,149237
2022-01-05 13:01:06+00:00,1478713165466636293,"Avalanche Subnets will be the biggest crypto innovation in 2022.

Here's how to go all-in on Subnets today:",das_connor,,1033,262,11053
2022-01-05 12:38:11+00:00,1478707399666159621,"Thrilled to announce our next Airdrop: @Dogeon_Official! 🐶

🗓️ January, 6th!

Dogeon is an #NFT play-to-earn dog breeding &amp; racing game built on #Avalanche !🎮

#AVAX #Defi #CLY https://t.co/nTRLBRvuDO",Colonylab,,444,122,42763
2022-01-05 04:26:31+00:00,1478583666540433411,"WHAT A GOAL!!! 😱

Cale Makar hits the brakes then goes top shelf to score the @SUBWAYCanada OT winner for the @Avalanche https://t.co/CJewTMhMEq",Sportsnet,Canada,2074,272,963228
2022-01-05 04:16:12+00:00,1478581069679112195,"CALE MAKAR, OH MY 🤯 @Avalanche #SCtop10 https://t.co/C4wHOa8FvZ",SportsCenter,,8239,1106,40583292
2022-01-05 04:16:00+00:00,1478581019267665930,ARE YOU SERIOUS CALE MAKAR?? 😱 @Avalanche https://t.co/9iTAtGOGpj,BR_OpenIce,,4029,380,40729
2022-01-05 03:01:05+00:00,1478562168026976261,This dude fuckin backflipped out of an avalanche https://t.co/kofvRRoYkz,justinboldaji,"Interzone, Seattle",1506,143,14795
2022-01-05 02:33:41+00:00,1478555271324737540,"$100 in 24 hours.
---
🔥 Retweet &amp; Follow @AvaxGiveaways + Notis on
---
𝓦   #Avalanche  #GIVEAWAY",WlZARDNFT,,536,1899,179730
2022-01-05 00:00:09+00:00,1478516634038030338,"How can the @defialliance accelerator program help you launch your next big idea in crypto? 

Join the #Avalanche Spaces Q&amp;A with @DangerWillRobin and @jayks17 tomorrow to find out how to apply and get involved!

📆 Wed. Jan 5
⏰ 530pm ET
📍 https://t.co/0XZRqyITsS https://t.co/en9JrQ8N6t",avalancheavax,Worldwide,402,193,729518
2022-01-06 22:22:38+00:00,1479216868342829060,"@Avalanche Makar, look what you made us do 🙈🤣🎨🖼🔥🏒🥅.
@espn @ESPNPlus @hulu @espnbob @emilymkaplan #HockeyTwitter https://t.co/GbGkq0TLPA",KevinWeekes,New Jersey/ New York /Miami,2334,280,262867
2022-01-06 22:00:08+00:00,1479211206212788226,GMX is bringing low slippage margin trading to #Avalanche https://t.co/oliKiGIobJ,avalancheavax,Worldwide,622,231,729518
2022-01-06 20:52:11+00:00,1479194104651210758,"+1.6 million total wallets on Avalanche (Contract Chain)

Source: https://t.co/KGD2SMpVLB https://t.co/JaLd3XzNEQ",jayks,"Brooklyn, NY",758,143,25182
2022-01-06 18:29:15+00:00,1479158133670825985,"This is what our crews are dealing with on Snoqualmie and White passes - large snow drifts, avalanche danger, falling trees, and large amounts of snow on signs. It's too dangerous for crews to go in and assess and another round of snow is expected in the next 24 hours. https://t.co/ISHxowH856",SnoqualmiePass,Snoqualmie Pass,1362,232,81013
2022-01-06 15:50:28+00:00,1479118177267118082,"📣 Oddz Incentivised Testnet on @avalancheavax  - Guide Released!

🎁 Get a chance to win upto $30,000 
 
🚀 Please find the complete step by step guide👇
https://t.co/ew7puVrSAB

▪️To Participate in the Testnet program fill the form below👇 
https://t.co/hnWLRmKb7H https://t.co/F9YXiBFMAY",oddz_finance,,1810,1455,48664
2022-01-06 14:48:56+00:00,1479102691213135880,"👽 5⃣0⃣0⃣ $AVE 💰 #GIVEAWAY! 👽

Sponsor: https://t.co/iJXo1EQLuE 🔗

""Making #DeFi on #Avalanche Great!"" 

🛸 FOLLOW @AvawareAVE ✅
🛸 TURN notifications ON ✅
🛸 LIKE &amp; RT📌
🛸 TAG AN #AVALANCHE #NFTProject 

ENDS IN 48 HOURS! 🛑
#AVAX #WEB3 #AVAWARE #Launchpad #NFTs https://t.co/SNSRGaV9Vh",AvaxGiveaways,Avalanche,972,1025,48664
2022-01-06 12:02:11+00:00,1479060728002879489,"GMX is now live on @avalancheavax! 🔺

https://t.co/5VKflDwxxq",GMX_IO,,647,168,48347
2022-01-06 10:06:00+00:00,1479031487051841537,"The first version of our website is finally live !!  

https://t.co/dAXlf2V5MG

Let's celebrate it with a #Giveaway 

Want to win 2 $AVAX ? It's easy :

⏩Follow @AvaxGuardians 
⏩ Like + RT + Tag 3 Friends

#AvaxNftRush #NFTs #Avalanche #NFTGiveaways #AVAX",AvaxGuardians,Avalanche C-Chain,434,412,1396
2022-01-06 08:49:45+00:00,1479012299880816640,"UPDATE: Due to extreme weather, poor visibility and avalanche danger, I-90 will remain closed tonight between North Bend MP 34 and Ellensburg MP 106. We will assess conditions and determine an opening at noon on Thursday.",SnoqualmiePass,Snoqualmie Pass,305,69,81013
2022-01-06 03:53:55+00:00,1478937848325754882,"Justin Trudeau grew up w/ a mom suffering Bi-Polar Disorder

His brother died tragically in an avalanche 

&amp; was at the bedside of his father as he died a slow death

&amp; #CPC MP @mferreriptbokaw says

SO WHAT?

Erin O’Toole MORE of a REAL PERSON!

PLEASE RETWEET &amp; Share #cdnpoli https://t.co/1UZk9wzYZU",gtlem,"Scarborough Village, Toronto",139,85,11816
2022-01-06 03:02:45+00:00,1478924975071391746,"1/5/2022 (7:00pm) 

Avalanche warnings have been issued for almost all our forecast zones. 

Expect widespread avalanches, some of which could be very large and destructive. 

Go to https://t.co/vqt3TEeFJl for more information. https://t.co/0QBhhaAfh9",nwacus,"Seattle, WA",133,110,8601
2022-01-06 01:48:06+00:00,1478906185545773059,"My process isn't easy. I carry a heavy pack with me everytime I go to the mountains. I walk several km's uphill with skis on my feet, often gaining over 2000m of elevation. Temps can hit -30° + windchill. I frequent avalanche terrain. Great light like this doesn't happen often. https://t.co/H2dNByVokU",vincentschnabl,Canada,483,82,18882
2022-01-06 01:23:31+00:00,1478899999706685443,"$100 in 24 hours.
---
🔥 RT &amp; Follow @AvawareAVE + Notis on🔔
---
𝓦  #Avalanche #DeFi #AVAWARE",WlZARDNFT,,390,1507,179730
2022-01-07 22:40:55+00:00,1479583857863282697,For KFC to bring back the chocolate brownie avalanche 🕯,robynhector_,"Cape Town, South Africa",1260,357,1019
2022-01-07 22:13:40+00:00,1479577000016818185,"🔥 NEW Farm On https://t.co/tAMtj2lOoN! 🔥

🪄 MIM/WAVAX EPT! ✅
🔥 Currently 1299% APR! 👌
🔥 Pool/Farm: https://t.co/ufW4VHAzwD 🔗

#Avalanche #EMBR #DEX #AMM #AVAX https://t.co/dPwe7187k5",EmbrFinance,Avalanche,333,893,6927
2022-01-07 21:11:50+00:00,1479561439157399552,"Transactions on Fantom crossed those on Avalanche this week as opportunistic capital moved over to farm high yields on stablecoins, analysts said. $FTM $AVAX

@shauryamalwa reports

https://t.co/lGmdCRtdjB",CoinDesk,"New York, USA",748,214,2927204
2022-01-07 19:49:49+00:00,1479540796378562564,"Imagine a soirée where you are asked on the invite not to wear any cologne cause on the night you’ll have access to an avalanche of colognes to try out while enjoying some Cuvee, that’s an experience. We are working on a number of things in the background!!! https://t.co/I45pinnBZe",TshepoTsala,Lougardia Building,759,56,133657
2022-01-07 18:27:28+00:00,1479520074604199944,"Roadmap for Q1 🔥

Some highlights: 

- Multichain Dex / Bridge Aggregator 
- More NFT management features 
- Additional native integrations for @terra_money 
- Synthetic assets for @THORChain 
- @avalancheavax and @FantomFDN native support
- Single sided staking for EVM assets https://t.co/8FXKjXu5o6",xdefi_wallet,,644,144,69174
2022-01-07 18:00:30+00:00,1479513287444238343,"NFT market prediction: Why I think 2022 will be the year of Avalanche NFTS @avalancheavax 

🧵👇",0xbasedlord,,603,143,682
2022-01-07 17:53:03+00:00,1479511411734810633,"🚨 1⃣ #AVAX 🎁 #GIVEAWAY 🚨

SPONSOR: https://t.co/BeUt0yA9fh 🔗

""Your destination for the latest news on #Avalanche #NFTs"" 👌

TO ENTER:

▶️ FOLLOW @AvaxNFTs ✅
▶️ LIKE &amp; RT THEIR PIN 📌
▶️ TAG AN #AVAXNFT PROJECT ✅

ENDS IN 48 HOURS! 🛑
#NFT #AvalancheNFT",AvaxGiveaways,Avalanche,362,361,48664
2022-01-07 17:49:46+00:00,1479510586618699779,"There's now a company dedicated to doing ILOs on #Avalanche.

Tech Startup Wants To Gamify Suing People Using Crypto Tokens

https://t.co/pS3gH4plaC",el33th4xor,"New York, USA",364,75,279444
2022-01-07 17:45:07+00:00,1479509416139501573,"Record rain and snow will cause floods, possible landslides, and higher avalanche risks across western Washington state, with more forecast to fall through the weekend. https://t.co/0ReN0ZYnXp",cnnbrk,Everywhere,322,94,63657232
